datetime,time,code,price,value,comm,signal
2018-10-22,2018-10-22 23:59:59.999989,000049.sz,23.35,3194280.0,3194.2800000000007,BUY
2018-10-22,2018-10-22 23:59:59.999989,000056.sz,6.3,2865870.0,2865.8700000000003,BUY
2018-10-23,2018-10-23 23:59:59.999989,000049.sz,24.96,943340.0,1008.384,SELL
2018-10-24,2018-10-24 23:59:59.999989,000056.sz,5.98,998062.0000000001,998.0620000000001,BUY
2018-10-26,2018-10-26 23:59:59.999989,000049.sz,24.8,943340.0,1001.92,SELL
2018-10-26,2018-10-26 23:59:59.999989,000056.sz,6.03,998568.0,998.568,BUY
2018-10-30,2018-10-30 23:59:59.999989,000056.sz,5.7,967860.0,967.8600000000001,BUY
2018-10-31,2018-10-31 23:59:59.999989,000049.sz,25.51,898975.0,982.1350000000001,SELL
2018-10-31,2018-10-31 23:59:59.999989,000056.sz,5.76,987840.0,987.8399999999999,BUY
2018-11-01,2018-11-01 23:59:59.999989,000049.sz,27.07,408625.0,473.725,SELL
2018-11-01,2018-11-01 23:59:59.999989,000056.sz,5.75,987850.0,987.85,BUY
2018-11-02,2018-11-02 23:59:59.999989,000049.sz,28.31,5073152.0,5073.152,BUY
2018-11-08,2018-11-08 23:59:59.999989,000049.sz,29.98,954047.0,1010.3260000000001,SELL
2018-11-12,2018-11-12 23:59:59.999989,000056.sz,5.75,1001650.0,1001.6500000000001,BUY
2018-11-13,2018-11-13 23:59:59.999989,000049.sz,29.78,962540.0,1012.52,SELL
2018-11-14,2018-11-14 23:59:59.999989,000049.sz,30.16,965371.0,1028.4560000000001,SELL
2018-11-16,2018-11-16 23:59:59.999989,000049.sz,30.56,962540.0,1039.04,SELL
2018-11-19,2018-11-19 23:59:59.999989,000042.sz,12.48,5184192.0,5184.192000000001,BUY
2018-11-19,2018-11-19 23:59:59.999989,000049.sz,30.01,1228654.0,1302.434,SELL
2018-11-30,2018-11-30 23:59:59.999989,000042.sz,12.08,995392.0,995.392,BUY
2018-11-30,2018-11-30 23:59:59.999989,000056.sz,5.73,988998.0000000001,988.998,BUY
2018-12-03,2018-12-03 23:59:59.999989,000042.sz,11.9,987700.0,987.7,BUY
2018-12-03,2018-12-03 23:59:59.999989,000056.sz,5.75,996475.0,996.475,BUY
2018-12-06,2018-12-06 23:59:59.999989,000056.sz,5.68,989456.0,989.456,BUY
2018-12-07,2018-12-07 23:59:59.999989,000056.sz,5.6,982799.9999999999,982.8,BUY
2018-12-24,2018-12-24 23:59:59.999989,000042.sz,11.52,450432.0,450.432,BUY
2018-12-25,2018-12-25 23:59:59.999989,000042.sz,11.66,3498.0,3.4979999999999998,BUY
2018-12-26,2018-12-26 23:59:59.999989,000056.sz,5.0,1000.0,1.0,BUY
2018-12-28,2018-12-28 23:59:59.999989,000056.sz,4.7,12766429.0,10201.35,SELL
2019-01-02,2019-01-02 23:59:59.999989,000042.sz,11.16,852624.0,852.624,BUY
2019-01-02,2019-01-02 23:59:59.999989,000056.sz,4.75,4305400.0,4305.4,BUY
2019-01-03,2019-01-03 23:59:59.999989,000042.sz,10.93,867842.0,867.842,BUY
2019-01-03,2019-01-03 23:59:59.999989,000056.sz,5.23,792300.0,872.3640000000001,SELL
2019-01-04,2019-01-04 23:59:59.999989,000042.sz,10.7,850650.0,850.65,BUY
2019-01-04,2019-01-04 23:59:59.999989,000056.sz,4.91,805600.0,832.736,SELL
2019-01-07,2019-01-07 23:59:59.999989,000042.sz,11.0,864600.0,864.6000000000001,BUY
2019-01-07,2019-01-07 23:59:59.999989,000056.sz,5.07,813200.0,867.9840000000002,SELL
2019-01-08,2019-01-08 23:59:59.999989,000042.sz,11.46,885858.0000000001,885.8580000000001,BUY
2019-01-08,2019-01-08 23:59:59.999989,000056.sz,5.07,831250.0,887.25,SELL
2019-01-09,2019-01-09 23:59:59.999989,000042.sz,11.37,882311.9999999999,882.312,BUY
2019-01-09,2019-01-09 23:59:59.999989,000056.sz,5.04,829350.0,879.9839999999999,SELL
2019-01-10,2019-01-10 23:59:59.999989,000056.sz,4.82,233700.0,237.14400000000003,SELL
2019-01-11,2019-01-11 23:59:59.999989,000042.sz,11.31,877656.0,877.6560000000002,BUY
2019-01-14,2019-01-14 23:59:59.999989,000042.sz,11.35,879625.0,879.625,BUY
2019-01-15,2019-01-15 23:59:59.999989,000042.sz,11.17,867909.0,867.909,BUY
2019-01-16,2019-01-16 23:59:59.999989,000042.sz,11.33,880341.0,880.341,BUY
2019-01-23,2019-01-23 23:59:59.999989,000042.sz,11.31,877656.0,877.6560000000002,BUY
2019-02-21,2019-02-21 23:59:59.999989,000042.sz,12.19,900548.767923634,942.2869999999999,SELL
2019-02-21,2019-02-21 23:59:59.999989,000056.sz,5.14,857352.0,857.352,BUY
2019-02-22,2019-02-22 23:59:59.999989,000056.sz,5.24,857352.0,874.032,SELL
2019-02-26,2019-02-26 23:59:59.999989,000042.sz,12.59,899383.7630492179,971.948,SELL
2019-02-26,2019-02-26 23:59:59.999989,000056.sz,5.73,1829589.0000000002,1829.5890000000002,BUY
2019-02-27,2019-02-27 23:59:59.999989,000042.sz,12.45,897053.7533003858,958.65,SELL
2019-02-27,2019-02-27 23:59:59.999989,000056.sz,5.52,951647.9999999999,951.6479999999999,BUY
2019-02-28,2019-02-28 23:59:59.999989,000042.sz,12.45,894723.7435515536,956.1599999999999,SELL
2019-02-28,2019-02-28 23:59:59.999989,000056.sz,5.46,958776.0,958.776,BUY
2019-03-01,2019-03-01 23:59:59.999989,000042.sz,12.62,893558.7386771375,967.954,SELL
2019-03-04,2019-03-04 23:59:59.999989,000042.sz,12.62,893558.7386771375,967.954,SELL
2019-03-05,2019-03-05 23:59:59.999989,000042.sz,12.7,890063.7240538893,970.28,SELL
2019-03-06,2019-03-06 23:59:59.999989,000042.sz,13.27,885403.7045562249,1008.52,SELL
2019-03-07,2019-03-07 23:59:59.999989,000042.sz,13.64,879578.6801841444,1029.82,SELL
2019-03-08,2019-03-08 23:59:59.999989,000042.sz,13.35,890063.7240538893,1019.94,SELL
2019-03-08,2019-03-08 23:59:59.999989,000056.sz,6.0,943830.6446875468,1010.4000000000001,SELL
2019-03-11,2019-03-11 23:59:59.999989,000042.sz,12.55,909868.8069189626,980.1550000000002,SELL
2019-03-12,2019-03-12 23:59:59.999989,000042.sz,12.83,901713.7727980501,993.042,SELL
2019-03-13,2019-03-13 23:59:59.999989,000042.sz,12.94,902878.7776724661,1002.8499999999999,SELL
2019-03-13,2019-03-13 23:59:59.999989,000056.sz,6.15,942709.7056796043,1034.43,SELL
2019-03-14,2019-03-14 23:59:59.999989,000042.sz,12.8,909868.8069189626,999.6800000000002,SELL
2019-03-14,2019-03-14 23:59:59.999989,000056.sz,6.3,868727.7311554023,976.5,SELL
2019-03-15,2019-03-15 23:59:59.999989,000042.sz,12.55,926178.8751607878,997.725,SELL
2019-03-15,2019-03-15 23:59:59.999989,000056.sz,6.08,924214.2120485539,1002.5920000000001,SELL
2019-03-18,2019-03-18 23:59:59.999989,000042.sz,12.79,913363.821542211,1002.736,SELL
2019-03-18,2019-03-18 23:59:59.999989,000056.sz,6.43,60530.70642889255,69.444,SELL
2019-03-19,2019-03-19 23:59:59.999989,000042.sz,13.05,899383.7630492179,1007.46,SELL
2019-03-19,2019-03-19 23:59:59.999989,000056.sz,6.48,5055048.0,5055.048000000001,BUY
2019-03-20,2019-03-20 23:59:59.999989,000017.sz,5.43,5084652.0,5084.652,BUY
2019-03-20,2019-03-20 23:59:59.999989,000035.sz,5.57,5074827.0,5074.827,BUY
2019-03-20,2019-03-20 23:59:59.999989,000042.sz,13.19,1921093.0379121248,2175.031,SELL
2019-03-20,2019-03-20 23:59:59.999989,000056.sz,6.58,5055048.0,5133.058,SELL
2019-03-26,2019-03-26 23:59:59.999989,000017.sz,5.81,939390.0,1005.1299999999999,SELL
2019-03-26,2019-03-26 23:59:59.999989,000035.sz,5.37,1024059.0,1024.0590000000002,BUY
2019-03-27,2019-03-27 23:59:59.999989,000035.sz,5.2,997880.0,997.8800000000001,BUY
2019-03-28,2019-03-28 23:59:59.999989,000035.sz,5.22,992322.0,992.3219999999999,BUY
2019-03-29,2019-03-29 23:59:59.999989,000017.sz,5.25,981750.0,981.75,BUY
2019-03-29,2019-03-29 23:59:59.999989,000035.sz,5.12,983552.0,983.552,BUY
2019-04-01,2019-04-01 23:59:59.999989,000035.sz,5.24,1001364.0,1001.364,BUY
2019-04-12,2019-04-12 23:59:59.999989,000035.sz,5.17,996259.0,996.2590000000001,BUY
2019-04-16,2019-04-16 23:59:59.999989,000035.sz,5.14,983795.9999999999,983.7959999999999,BUY
2019-04-18,2019-04-18 23:59:59.999989,000017.sz,5.4,5127012.0,5132.16,SELL
2019-04-18,2019-04-18 23:59:59.999989,000042.sz,12.44,3073924.0,3073.924,BUY
2019-04-23,2019-04-23 23:59:59.999989,000042.sz,12.02,1018094.0,1018.094,BUY
2019-04-26,2019-04-26 23:59:59.999989,000042.sz,11.63,996691.0000000001,996.6910000000001,BUY
2019-04-29,2019-04-29 23:59:59.999989,000035.sz,5.21,981564.0,981.5640000000001,BUY
2019-04-29,2019-04-29 23:59:59.999989,000042.sz,11.34,974106.0,974.1060000000001,BUY
2019-04-30,2019-04-30 23:59:59.999989,000035.sz,5.14,963235.9999999999,963.236,BUY
2019-05-06,2019-05-06 23:59:59.999989,000035.sz,5.02,191763.99999999997,191.764,BUY
2019-05-07,2019-05-07 23:59:59.999989,000035.sz,4.82,3856.0,3.8560000000000003,BUY
2019-05-21,2019-05-21 23:59:59.999989,000035.sz,4.33,14194479.0,11543.347,SELL
2019-05-21,2019-05-21 23:59:59.999989,000042.sz,10.28,6062815.0,5174.952,SELL
2019-05-22,2019-05-22 23:59:59.999989,000049.sz,26.18,4170474.0,4170.474,BUY
2019-05-22,2019-05-22 23:59:59.999989,000062.sz,15.0,4134000.0,4134.0,BUY
2019-05-24,2019-05-24 23:59:59.999989,000062.sz,13.91,802607.0,802.6070000000001,BUY
2019-05-27,2019-05-27 23:59:59.999989,000062.sz,13.84,816560.0,816.56,BUY
2019-06-04,2019-06-04 23:59:59.999989,000049.sz,25.59,829116.0,829.116,BUY
2019-06-05,2019-06-05 23:59:59.999989,000049.sz,25.25,823150.0,823.1500000000001,BUY
2019-06-06,2019-06-06 23:59:59.999989,000049.sz,24.63,812790.0,812.79,BUY
2019-06-10,2019-06-10 23:59:59.999989,000049.sz,23.77,808180.0,808.18,BUY
2019-06-11,2019-06-11 23:59:59.999989,000049.sz,23.62,800718.0,800.718,BUY
2019-06-13,2019-06-13 23:59:59.999989,000049.sz,24.51,825987.0,825.9870000000001,BUY
2019-06-17,2019-06-17 23:59:59.999989,000049.sz,24.2,793760.0,793.7599999999999,BUY
2019-06-17,2019-06-17 23:59:59.999989,000062.sz,13.61,794824.0,794.824,BUY
2019-06-19,2019-06-19 23:59:59.999989,000049.sz,24.5,9864175.0,9596.65,SELL
2019-06-19,2019-06-19 23:59:59.999989,000056.sz,4.28,276916.0,276.91600000000005,BUY
2019-06-19,2019-06-19 23:59:59.999989,000062.sz,13.95,279000.0,279.0,BUY
2019-06-20,2019-06-20 23:59:59.999989,000056.sz,4.32,276916.0,279.504,SELL
2019-06-20,2019-06-20 23:59:59.999989,000062.sz,13.46,790102.0,790.1020000000001,BUY
2019-06-21,2019-06-21 23:59:59.999989,000056.sz,4.4,4034800.0000000005,4034.8,BUY
2019-06-21,2019-06-21 23:59:59.999989,000062.sz,13.72,801248.0,801.248,BUY
2019-06-24,2019-06-24 23:59:59.999989,000062.sz,13.78,804752.0,804.752,BUY
2019-06-25,2019-06-25 23:59:59.999989,000062.sz,13.68,805752.0,805.752,BUY
2019-06-26,2019-06-26 23:59:59.999989,000062.sz,13.41,791190.0,791.19,BUY
2019-06-27,2019-06-27 23:59:59.999989,000062.sz,13.31,786621.0,786.6210000000001,BUY
2019-06-28,2019-06-28 23:59:59.999989,000062.sz,13.41,754983.0,754.9830000000001,BUY
2019-07-01,2019-07-01 23:59:59.999989,000062.sz,13.59,4077.0,4.077,BUY
2019-08-07,2019-08-07 23:59:59.999989,000056.sz,3.5,4034800.0000000005,3209.5,SELL
2019-08-22,2019-08-22 23:59:59.999989,000062.sz,14.78,770221.9104341896,809.9440000000001,SELL
2019-08-23,2019-08-23 23:59:59.999989,000062.sz,14.8,767410.8815639918,808.08,SELL
2019-08-26,2019-08-26 23:59:59.999989,000056.sz,5.08,3909568.0,3909.568,BUY
2019-08-27,2019-08-27 23:59:59.999989,000056.sz,5.34,720852.0,757.746,SELL
2019-08-28,2019-08-28 23:59:59.999989,000056.sz,5.49,733552.0,792.7560000000001,SELL
2019-08-30,2019-08-30 23:59:59.999989,000056.sz,6.02,714756.0,847.014,SELL
2019-09-02,2019-09-02 23:59:59.999989,000056.sz,5.31,706120.0,738.0899999999999,SELL
2019-09-02,2019-09-02 23:59:59.999989,000062.sz,13.65,787605.0,787.605,BUY
2019-09-03,2019-09-03 23:59:59.999989,000056.sz,6.66,656336.0,860.472,SELL
2019-09-04,2019-09-04 23:59:59.999989,000056.sz,5.78,377952.0,430.03200000000004,SELL
2019-09-05,2019-09-05 23:59:59.999989,000056.sz,5.82,4058868.0,4058.868,BUY
2019-09-09,2019-09-09 23:59:59.999989,000062.sz,15.0,788312.6159759717,843.0,SELL
2019-09-10,2019-09-10 23:59:59.999989,000056.sz,5.59,842972.0,842.9720000000001,BUY
2019-09-10,2019-09-10 23:59:59.999989,000062.sz,15.0,784104.5415134665,838.5,SELL
2019-09-11,2019-09-11 23:59:59.999989,000056.sz,5.52,4901840.0,4682.064,SELL
2019-09-11,2019-09-11 23:59:59.999989,000062.sz,14.95,10043271.050512379,10704.199999999999,SELL
2019-09-12,2019-09-12 23:59:59.999989,000039.sz,10.19,4192166.0,4192.166,BUY
2019-09-12,2019-09-12 23:59:59.999989,000042.sz,9.64,4171228.0000000005,4171.228,BUY
2019-09-24,2019-09-24 23:59:59.999989,000039.sz,9.86,821338.0,821.338,BUY
2019-09-26,2019-09-26 23:59:59.999989,000039.sz,9.73,813428.0,813.4280000000001,BUY
2019-09-26,2019-09-26 23:59:59.999989,000042.sz,9.19,816072.0,816.0719999999999,BUY
2019-09-27,2019-09-27 23:59:59.999989,000039.sz,9.7,807039.9999999999,807.04,BUY
2019-09-27,2019-09-27 23:59:59.999989,000042.sz,9.04,809983.9999999999,809.984,BUY
2019-10-15,2019-10-15 23:59:59.999989,000042.sz,9.9,816799.4639175257,852.3900000000001,SELL
2019-10-17,2019-10-17 23:59:59.999989,000002.sz,27.2,4224160.0,4224.16,BUY
2019-10-17,2019-10-17 23:59:59.999989,000042.sz,9.85,4980484.536082474,5171.25,SELL
2019-10-30,2019-10-30 23:59:59.999989,000039.sz,9.65,825075.0,825.075,BUY
2019-11-12,2019-11-12 23:59:59.999989,000002.sz,26.32,815920.0,815.92,BUY
2019-11-12,2019-11-12 23:59:59.999989,000039.sz,9.47,817261.0,817.2610000000001,BUY
2019-11-13,2019-11-13 23:59:59.999989,000039.sz,9.54,821393.9999999999,821.394,BUY
2019-11-14,2019-11-14 23:59:59.999989,000002.sz,26.23,815753.0,815.753,BUY
2019-11-14,2019-11-14 23:59:59.999989,000039.sz,9.45,9097702.0,8688.33,SELL
2019-11-14,2019-11-14 23:59:59.999989,000049.sz,36.05,2750615.0,2750.615,BUY
2019-11-26,2019-11-26 23:59:59.999989,000002.sz,28.65,786524.0275988961,836.5799999999999,SELL
2019-11-27,2019-11-27 23:59:59.999989,000002.sz,28.29,794604.7539098436,834.555,SELL
2019-12-05,2019-12-05 23:59:59.999989,000049.sz,38.74,785889.9999999999,844.532,SELL
2019-12-06,2019-12-06 23:59:59.999989,000049.sz,39.42,771469.9999999999,843.5880000000001,SELL
2019-12-09,2019-12-09 23:59:59.999989,000049.sz,40.07,767864.9999999999,853.491,SELL
2019-12-10,2019-12-10 23:59:59.999989,000049.sz,39.51,425389.99999999994,466.218,SELL
2019-12-11,2019-12-11 23:59:59.999989,000049.sz,40.66,4224574.0,4224.574,BUY
2019-12-12,2019-12-12 23:59:59.999989,000002.sz,28.02,4274704.218491261,4446.774,SELL
2019-12-12,2019-12-12 23:59:59.999989,000017.sz,4.44,4116324.0000000005,4116.3240000000005,BUY
2019-12-12,2019-12-12 23:59:59.999989,000049.sz,38.84,4224574.0,4035.4760000000006,SELL
2019-12-12,2019-12-12 23:59:59.999989,000056.sz,4.18,4179581.9999999995,4179.581999999999,BUY
2019-12-20,2019-12-20 23:59:59.999989,000017.sz,4.7,812076.0000000001,859.6300000000001,SELL
2020-01-08,2020-01-08 23:59:59.999989,000017.sz,4.67,812964.0000000001,855.077,SELL
2020-01-10,2020-01-10 23:59:59.999989,000017.sz,4.65,2491284.0,2609.1150000000002,SELL
2020-01-10,2020-01-10 23:59:59.999989,000035.sz,5.87,4298014.0,4298.014,BUY
2020-01-23,2020-01-23 23:59:59.999989,000035.sz,5.67,836892.0,836.8919999999999,BUY
2020-02-03,2020-02-03 23:59:59.999989,000035.sz,4.99,742512.0,742.5120000000001,BUY
2020-02-03,2020-02-03 23:59:59.999989,000056.sz,3.56,740836.0,740.836,BUY
2020-02-04,2020-02-04 23:59:59.999989,000035.sz,4.49,701787.0,701.787,BUY
2020-02-04,2020-02-04 23:59:59.999989,000056.sz,3.2,701120.0,701.12,BUY
2020-02-05,2020-02-05 23:59:59.999989,000035.sz,4.97,776811.0,776.811,BUY
2020-02-05,2020-02-05 23:59:59.999989,000056.sz,3.4,772820.0,772.82,BUY
2020-02-06,2020-02-06 23:59:59.999989,000035.sz,5.01,784065.0,784.0649999999999,BUY
2020-02-06,2020-02-06 23:59:59.999989,000056.sz,3.47,782832.0,782.832,BUY
2020-02-07,2020-02-07 23:59:59.999989,000056.sz,3.55,818275.0,818.275,BUY
2020-02-10,2020-02-10 23:59:59.999989,000035.sz,5.92,798409.4938238633,869.648,SELL
2020-02-10,2020-02-10 23:59:59.999989,000056.sz,3.56,818444.0,818.4440000000001,BUY
2020-02-11,2020-02-11 23:59:59.999989,000035.sz,5.85,804388.053682313,865.8,SELL
2020-02-11,2020-02-11 23:59:59.999989,000056.sz,3.65,865780.0,865.7800000000001,BUY
2020-02-12,2020-02-12 23:59:59.999989,000056.sz,3.64,853580.0,853.58,BUY
2020-02-14,2020-02-14 23:59:59.999989,000035.sz,5.8,806018.5700073446,860.14,SELL
2020-02-14,2020-02-14 23:59:59.999989,000056.sz,3.58,18616.0,18.616,BUY
2020-02-17,2020-02-17 23:59:59.999989,000035.sz,5.87,5731264.882486479,6189.915,SELL
2020-02-17,2020-02-17 23:59:59.999989,000056.sz,3.63,861762.0,861.762,BUY
2020-02-18,2020-02-18 23:59:59.999989,000017.sz,3.83,4366966.0,4366.966,BUY
2020-03-02,2020-03-02 23:59:59.999989,000017.sz,3.71,844025.0,844.025,BUY
2020-03-02,2020-03-02 23:59:59.999989,000056.sz,3.58,851324.0,851.3240000000001,BUY
2020-03-04,2020-03-04 23:59:59.999989,000017.sz,4.2,824111.5400307084,908.46,SELL
2020-03-05,2020-03-05 23:59:59.999989,000017.sz,4.2,821825.5163413029,905.94,SELL
2020-03-06,2020-03-06 23:59:59.999989,000017.sz,4.25,832112.622943628,928.2,SELL
2020-03-06,2020-03-06 23:59:59.999989,000056.sz,3.89,895892.3388003038,935.5450000000001,SELL
2020-03-09,2020-03-09 23:59:59.999989,000017.sz,4.29,820301.5005483659,923.6370000000001,SELL
2020-03-10,2020-03-10 23:59:59.999989,000017.sz,4.2,807728.3702566352,890.4000000000001,SELL
2020-03-11,2020-03-11 23:59:59.999989,000017.sz,4.3,821825.5163413029,927.51,SELL
2020-03-12,2020-03-12 23:59:59.999989,000017.sz,4.4,283085.93353805656,326.92,SELL
2020-03-13,2020-03-13 23:59:59.999989,000017.sz,4.46,4344486.0,4344.486,BUY
2020-03-16,2020-03-16 23:59:59.999989,000017.sz,5.32,4344486.0,5182.212,SELL
2020-03-16,2020-03-16 23:59:59.999989,000035.sz,5.1,2542860.0,2542.86,BUY
2020-03-16,2020-03-16 23:59:59.999989,000039.sz,8.06,2527616.0,2527.6160000000004,BUY
2020-03-16,2020-03-16 23:59:59.999989,000056.sz,3.7,11369078.661199696,11292.4,SELL
2020-03-17,2020-03-17 23:59:59.999989,000035.sz,4.88,937936.0,937.936,BUY
2020-03-17,2020-03-17 23:59:59.999989,000039.sz,7.76,934304.0,934.304,BUY
2020-03-19,2020-03-19 23:59:59.999989,000035.sz,4.81,925443.9999999999,925.444,BUY
2020-03-19,2020-03-19 23:59:59.999989,000039.sz,7.51,927485.0,927.485,BUY
2020-03-20,2020-03-20 23:59:59.999989,000035.sz,4.81,936506.9999999999,936.5070000000001,BUY
2020-03-20,2020-03-20 23:59:59.999989,000039.sz,7.6,939360.0,939.36,BUY
2020-03-24,2020-03-24 23:59:59.999989,000035.sz,4.72,926064.0,926.0640000000001,BUY
2020-03-24,2020-03-24 23:59:59.999989,000039.sz,7.44,925536.0,925.5360000000001,BUY
2020-03-25,2020-03-25 23:59:59.999989,000035.sz,4.79,942193.0,942.1930000000001,BUY
2020-03-27,2020-03-27 23:59:59.999989,000035.sz,4.77,939689.9999999999,939.6899999999999,BUY
2020-03-31,2020-03-31 23:59:59.999989,000035.sz,4.69,937531.0000000001,937.5310000000001,BUY
2020-04-01,2020-04-01 23:59:59.999989,000035.sz,4.61,919695.0000000001,919.695,BUY
2020-04-02,2020-04-02 23:59:59.999989,000035.sz,4.5,896400.0,896.4000000000001,BUY
2020-04-03,2020-04-03 23:59:59.999989,000035.sz,4.69,935186.0000000001,935.1860000000001,BUY
2020-04-14,2020-04-14 23:59:59.999989,000035.sz,4.89,11839506.0,12057.762,SELL
2020-04-14,2020-04-14 23:59:59.999989,000039.sz,7.81,6254301.0,6290.955,SELL
2020-04-15,2020-04-15 23:59:59.999989,000001.sz,12.86,4794208.0,4794.208,BUY
2020-04-15,2020-04-15 23:59:59.999989,000017.sz,3.63,4768368.0,4768.368,BUY
2020-04-22,2020-04-22 23:59:59.999989,000017.sz,3.86,898425.0,955.35,SELL
2020-04-23,2020-04-23 23:59:59.999989,000017.sz,3.84,918027.0,971.136,SELL
2020-04-29,2020-04-29 23:59:59.999989,000001.sz,13.48,924634.0,969.2120000000001,SELL
2020-04-30,2020-04-30 23:59:59.999989,000001.sz,14.02,891198.0,971.5859999999999,SELL
2020-04-30,2020-04-30 23:59:59.999989,000017.sz,3.18,922836.0,922.836,BUY
2020-05-06,2020-05-06 23:59:59.999989,000001.sz,13.76,889912.0,952.192,SELL
2020-05-06,2020-05-06 23:59:59.999989,000017.sz,3.02,915362.0,915.3620000000001,BUY
2020-05-07,2020-05-07 23:59:59.999989,000001.sz,13.76,889912.0,952.192,SELL
2020-05-07,2020-05-07 23:59:59.999989,000017.sz,2.87,905772.0,905.772,BUY
2020-05-08,2020-05-08 23:59:59.999989,000001.sz,13.76,884768.0,946.688,SELL
2020-05-08,2020-05-08 23:59:59.999989,000017.sz,2.73,896259.0,896.259,BUY
2020-05-11,2020-05-11 23:59:59.999989,000001.sz,13.92,313784.0,339.648,SELL
2020-05-11,2020-05-11 23:59:59.999989,000017.sz,2.74,924476.0000000001,924.4760000000001,BUY
2020-05-12,2020-05-12 23:59:59.999989,000001.sz,13.95,4586760.0,4586.76,BUY
2020-05-12,2020-05-12 23:59:59.999989,000017.sz,2.66,924084.0,924.0840000000002,BUY
2020-05-13,2020-05-13 23:59:59.999989,000017.sz,2.47,882037.0000000001,882.0370000000001,BUY
2020-05-14,2020-05-14 23:59:59.999989,000017.sz,2.5,891000.0,891.0000000000001,BUY
2020-05-15,2020-05-15 23:59:59.999989,000001.sz,13.39,4586760.0,4402.6320000000005,SELL
2020-05-15,2020-05-15 23:59:59.999989,000017.sz,2.56,907264.0,907.2640000000001,BUY
2020-05-15,2020-05-15 23:59:59.999989,000035.sz,4.93,4474468.0,4474.468,BUY
2020-05-18,2020-05-18 23:59:59.999989,000017.sz,2.59,907277.0,907.2769999999999,BUY
2020-05-19,2020-05-19 23:59:59.999989,000017.sz,2.49,879717.0000000001,879.7170000000001,BUY
2020-05-20,2020-05-20 23:59:59.999989,000017.sz,2.45,871220.0000000001,871.2200000000001,BUY
2020-05-21,2020-05-21 23:59:59.999989,000017.sz,2.3,827769.9999999999,827.77,BUY
2020-05-22,2020-05-22 23:59:59.999989,000017.sz,2.19,14606990.000000002,11436.617999999999,SELL
2020-05-22,2020-05-22 23:59:59.999989,000035.sz,4.78,319782.0,319.78200000000004,BUY
2020-05-25,2020-05-25 23:59:59.999989,000017.sz,2.04,3877836.0,3877.8360000000002,BUY
2020-05-25,2020-05-25 23:59:59.999989,000035.sz,4.78,808776.0,808.7760000000001,BUY
2020-05-26,2020-05-26 23:59:59.999989,000035.sz,4.71,806352.0,806.3520000000001,BUY
2020-05-28,2020-05-28 23:59:59.999989,000017.sz,2.15,767652.0,809.045,SELL
2020-06-01,2020-06-01 23:59:59.999989,000017.sz,2.25,746844.0,823.725,SELL
2020-06-02,2020-06-02 23:59:59.999989,000017.sz,2.27,739908.0,823.329,SELL
2020-06-03,2020-06-03 23:59:59.999989,000017.sz,2.3,736236.0,830.07,SELL
2020-06-04,2020-06-04 23:59:59.999989,000017.sz,2.34,727260.0,834.2099999999999,SELL
2020-06-05,2020-06-05 23:59:59.999989,000017.sz,2.45,159936.0,192.08000000000004,SELL
2020-06-08,2020-06-08 23:59:59.999989,000017.sz,2.49,4156059.0000000005,4156.059000000001,BUY
2020-06-09,2020-06-09 23:59:59.999989,000017.sz,2.37,819546.0,819.546,BUY
2020-06-11,2020-06-11 23:59:59.999989,000017.sz,2.33,812471.0,812.471,BUY
2020-06-12,2020-06-12 23:59:59.999989,000002.sz,25.54,3986794.0,3986.794,BUY
2020-06-12,2020-06-12 23:59:59.999989,000035.sz,4.7,6409378.0,6180.030000000001,SELL
2020-06-15,2020-06-15 23:59:59.999989,000017.sz,2.31,807114.0,807.1140000000001,BUY
2020-06-16,2020-06-16 23:59:59.999989,000017.sz,2.27,800629.0,800.629,BUY
2020-06-17,2020-06-17 23:59:59.999989,000017.sz,2.31,808269.0,808.2690000000001,BUY
2020-06-29,2020-06-29 23:59:59.999989,000017.sz,2.3,805459.9999999999,805.4599999999999,BUY
2020-06-30,2020-06-30 23:59:59.999989,000017.sz,2.3,805229.9999999999,805.23,BUY
2020-07-01,2020-07-01 23:59:59.999989,000017.sz,2.3,806839.9999999999,806.8399999999999,BUY
2020-07-02,2020-07-02 23:59:59.999989,000002.sz,28.0,750876.0,823.2,SELL
2020-07-03,2020-07-03 23:59:59.999989,000002.sz,28.65,750876.0,842.3100000000001,SELL
2020-07-06,2020-07-06 23:59:59.999989,000002.sz,29.3,745768.0,855.56,SELL
2020-07-07,2020-07-07 23:59:59.999989,000002.sz,31.5,707458.0,872.55,SELL
2020-07-08,2020-07-08 23:59:59.999989,000002.sz,30.3,720228.0,854.46,SELL
2020-07-09,2020-07-09 23:59:59.999989,000002.sz,30.45,311588.0,371.49,SELL
2020-07-09,2020-07-09 23:59:59.999989,000017.sz,2.52,832998.1385362796,882.7560000000001,SELL
2020-07-10,2020-07-10 23:59:59.999989,000002.sz,30.02,4385922.0,4385.922,BUY
2020-07-10,2020-07-10 23:59:59.999989,000017.sz,2.54,824913.0866635323,881.1260000000001,SELL
2020-07-13,2020-07-13 23:59:59.999989,000017.sz,2.75,812547.7132110954,939.675,SELL
2020-07-14,2020-07-14 23:59:59.999989,000017.sz,2.85,795664.2225356527,953.6100000000001,SELL
2020-07-15,2020-07-15 23:59:59.999989,000002.sz,29.0,930900.0,930.9000000000001,BUY
2020-07-15,2020-07-15 23:59:59.999989,000017.sz,2.82,784725.6229431123,930.5999999999999,SELL
